question_id,prompt_strategy,model,model_answer,raw_response,response_time,tokens_used,timestamp,correct_answer,score,result_id,question_text,prompt,full_model_output
D) La contracción prolongada exige que la excitación de las fibras musculares se mantenga mientras lo haga esa contracción.

Your answer (ONLY a single letter: A, B, C, D, or N if uncertain):",B
MIR-2024-v01-t01-Q031,Prompt-001,claude-3-7-sonnet-20250219,D,D,0.6821753978729248,232,2025-03-31T23:21:07.615654,D,3,MIR-2024-v01-t01-Q031-RespD-CorrectD-Score+3,En relación con el control químico de la respiración en condiciones fisiológicas señale la afirmación INCORRECTA:,"You are a Doctor taking the MIR exam, a standardized test in Spanish that will decide if you get your residency. Answer the following question exactly as instructed. If you know the answer, respond ONLY with one of the letters A, B, C, or D. If you are uncertain, respond with N. Any additional text will make your answer invalid and result in a deduction of points.

En relación con el control químico de la respiración en condiciones fisiológicas señale la afirmación INCORRECTA:

A) Los quimiorreceptores carotídeos y aórticos detectan especialmente cambios en la presión parcial de O2 en la sangre.
B) Los quimiorreceptores carotídeos y aórticos reciben un flujo arterial muy elevado por lo que se consideran expuestos en todo momento a sangre arterial.
C) Los quimiorreceptores centrales detectan fundamentalmente cambios en la concentración de H+ (procedente sobre todo de la disociación de CO2 y H2O).
D) El efecto estimulador de la ventilación del CO2 se mantiene sin atenuación en los primeros días.

Your answer (ONLY a single letter: A, B, C, D, or N if uncertain):",D
MIR-2024-v01-t01-Q032,Prompt-001,claude-3-7-sonnet-20250219,A,A,0.8986103534698486,179,2025-03-31T23:21:09.015245,A,3,MIR-2024-v01-t01-Q032-RespA-CorrectA-Score+3,"En un paciente diagnosticado de una neoplasia maligna de nasofaringe que presenta dolor y edema orbitario, neuropatía de los pares craneales III, IV y VI, y neuropatía de la rama V1 del V par craneal, indique qué estructura es más probable que se encuentre infiltrada:","You are a Doctor taking the MIR exam, a standardized test in Spanish that will decide if you get your residency. Answer the following question exactly as instructed. If you know the answer, respond ONLY with one of the letters A, B, C, or D. If you are uncertain, respond with N. Any additional text will make your answer invalid and result in a deduction of points.

En un paciente diagnosticado de una neoplasia maligna de nasofaringe que presenta dolor y edema orbitario, neuropatía de los pares craneales III, IV y VI, y neuropatía de la rama V1 del V par craneal, indique qué estructura es más probable que se encuentre infiltrada:

A) Seno cavernoso.
B) Hipófisis.
C) Agujero yugular.
D) Fosa pterigopalatina.

Your answer (ONLY a single letter: A, B, C, D, or N if uncertain):",A
MIR-2024-v01-t01-Q027,Prompt-001,o3-mini-2025-01-31,C,C,7.36649489402771,146,2025-03-31T23:20:47.161700,C,3,MIR-2024-v01-t01-Q027-RespC-CorrectC-Score+3,La deficiencia de acil-CoA-deshidrogenasa provoca una de las siguientes alteraciones bioquímicas:,"You are a Doctor taking the MIR exam, a standardized test in Spanish that will decide if you get your residency. Answer the following question exactly as instructed. If you know the answer, respond ONLY with one of the letters A, B, C, or D. If you are uncertain, respond with N. Any additional text will make your answer invalid and result in a deduction of points.

La deficiencia de acil-CoA-deshidrogenasa provoca una de las siguientes alteraciones bioquímicas:

A) Disminución de ácidos dicarboxílicos.
B) Aumento de la gluconeogénesis.
C) Disminución de la ureagénesis.
D) Aumento de carnitina libre.

Your answer (ONLY a single letter: A, B, C, D, or N if uncertain):",C
MIR-2024-v01-t01-Q029,Prompt-001,o3-mini-2025-01-31,D,D,2.596173048019409,197,2025-03-31T23:20:50.258930,D,3,MIR-2024-v01-t01-Q029-RespD-CorrectD-Score+3,"En relación con el proceso de envejecimiento, respecto a los principales cambios morfológicos de los aparatos y sistemas, indique la respuesta INCORRECTA:","You are a Doctor taking the MIR exam, a standardized test in Spanish that will decide if you get your residency. Answer the following question exactly as instructed. If you know the answer, respond ONLY with one of the letters A, B, C, or D. If you are uncertain, respond with N. Any additional text will make your answer invalid and result in a deduction of points.

En relación con el proceso de envejecimiento, respecto a los principales cambios morfológicos de los aparatos y sistemas, indique la respuesta INCORRECTA:

A) En el aparato respiratorio, calcificación de los cartílagos traqueales.
B) En el sistema nervioso, aumento del tamaño de los surcos interhemisféricos y de los ventrículos cerebrales.
C) En el aparato cardiovascular, reducción en el número de células marcapaso.
D) En el sistema nefrourológico, reducción del tejido mesangial.

Your answer (ONLY a single letter: A, B, C, D, or N if uncertain):",D
MIR-2024-v01-t01-Q030,Prompt-001,o3-mini-2025-01-31,B,B,5.571995973587036,265,2025-03-31T23:20:56.332090,B,3,MIR-2024-v01-t01-Q030-RespB-CorrectB-Score+3,"La utilización baja de energía por el músculo liso es fundamental para el gasto de energía corporal (órganos como los intestinos, la vejiga urinaria o la vesícula biliar mantienen una contracción muscular tónica casi indefinidamente). A este respecto, señale la afirmación correcta:","You are a Doctor taking the MIR exam, a standardized test in Spanish that will decide if you get your residency. Answer the following question exactly as instructed. If you know the answer, respond ONLY with one of the letters A, B, C, or D. If you are uncertain, respond with N. Any additional text will make your answer invalid and result in a deduction of points.

La utilización baja de energía por el músculo liso es fundamental para el gasto de energía corporal (órganos como los intestinos, la vejiga urinaria o la vesícula biliar mantienen una contracción muscular tónica casi indefinidamente). A este respecto, señale la afirmación correcta:

A) La disposición física de los filamentos de miosina y actina es similar a la del músculo esquelético.
B) En esa contracción, es fundamental la lentitud de la unión y separación de los puentes cruzados entre los filamentos de actina y miosina.
C) La fuerza máxima de contracción es con frecuencia menor que la que se produce en el músculo esquelético.
D) La contracción prolongada exige que la excitación de las fibras musculares se mantenga mientras lo haga esa contracción.

Your answer (ONLY a single letter: A, B, C, D, or N if uncertain):",B
MIR-2024-v01-t01-Q031,Prompt-001,o3-mini-2025-01-31,D,D,2.6757092475891113,232,2025-03-31T23:20:59.508771,D,3,MIR-2024-v01-t01-Q031-RespD-CorrectD-Score+3,En relación con el control químico de la respiración en condiciones fisiológicas señale la afirmación INCORRECTA:,"You are a Doctor taking the MIR exam, a standardized test in Spanish that will decide if you get your residency. Answer the following question exactly as instructed. If you know the answer, respond ONLY with one of the letters A, B, C, or D. If you are uncertain, respond with N. Any additional text will make your answer invalid and result in a deduction of points.

En relación con el control químico de la respiración en condiciones fisiológicas señale la afirmación INCORRECTA:

A) Los quimiorreceptores carotídeos y aórticos detectan especialmente cambios en la presión parcial de O2 en la sangre.
B) Los quimiorreceptores carotídeos y aórticos reciben un flujo arterial muy elevado por lo que se consideran expuestos en todo momento a sangre arterial.
C) Los quimiorreceptores centrales detectan fundamentalmente cambios en la concentración de H+ (procedente sobre todo de la disociación de CO2 y H2O).
D) El efecto estimulador de la ventilación del CO2 se mantiene sin atenuación en los primeros días.

Your answer (ONLY a single letter: A, B, C, D, or N if uncertain):",D
MIR-2024-v01-t01-Q032,Prompt-001,o3-mini-2025-01-31,A,A,2.6910133361816406,179,2025-03-31T23:21:02.700782,A,3,MIR-2024-v01-t01-Q032-RespA-CorrectA-Score+3,"En un paciente diagnosticado de una neoplasia maligna de nasofaringe que presenta dolor y edema orbitario, neuropatía de los pares craneales III, IV y VI, y neuropatía de la rama V1 del V par craneal, indique qué estructura es más probable que se encuentre infiltrada:","You are a Doctor taking the MIR exam, a standardized test in Spanish that will decide if you get your residency. Answer the following question exactly as instructed. If you know the answer, respond ONLY with one of the letters A, B, C, or D. If you are uncertain, respond with N. Any additional text will make your answer invalid and result in a deduction of points.

En un paciente diagnosticado de una neoplasia maligna de nasofaringe que presenta dolor y edema orbitario, neuropatía de los pares craneales III, IV y VI, y neuropatía de la rama V1 del V par craneal, indique qué estructura es más probable que se encuentre infiltrada:

A) Seno cavernoso.
B) Hipófisis.
C) Agujero yugular.
D) Fosa pterigopalatina.

Your answer (ONLY a single letter: A, B, C, D, or N if uncertain):",A
